gcnconv-drop,l_pre,l_mp,l_post,stage,epoch,ckpt_clean,loss,loss_std,params,time_iter,time_iter_std,accuracy,accuracy_std,precision,precision_std,recall,recall_std,f1,f1_std,auc,auc_std
0.3,1,3,1,skipconcat,188,True,0.6653,0.0142,661.0,0.7672,0.0053,0.746,0.0231,0.6947,0.0478,0.7804,0.0679,0.7308,0.0103,0.8123,0.0148
0.3,1,3,1,skipconcat,264,True,0.6548,0.0196,661.0,0.773,0.0081,0.759,0.0076,0.7156,0.0183,0.7573,0.0374,0.7349,0.0116,0.8178,0.007
0.3,1,3,1,skipsum,31,True,0.7426,0.0044,361.0,0.7646,0.0066,0.6102,0.0747,0.5852,0.0811,0.6843,0.2137,0.6011,0.0286,0.7374,0.0531
0.3,1,3,1,skipsum,31,True,0.7045,0.034,361.0,0.7706,0.0016,0.712,0.0486,0.6668,0.0606,0.7165,0.1614,0.6802,0.0794,0.7977,0.0743
0.3,1,3,1,skipsum,31,True,0.6884,0.0538,361.0,0.8141,0.0722,0.7171,0.0549,0.6639,0.0565,0.7396,0.1654,0.6901,0.0873,0.8036,0.0782
0.3,1,3,1,stack,24,True,0.7447,0.0329,361.0,0.8265,0.071,0.5788,0.1011,0.5329,0.0784,0.6404,0.3203,0.5317,0.1818,0.6184,0.1235
0.3,1,3,1,stack,24,True,0.7447,0.0329,361.0,0.8088,0.0698,0.5788,0.1011,0.5329,0.0784,0.6404,0.3203,0.5317,0.1818,0.6184,0.1235
0.3,1,3,1,stack,24,True,0.7519,0.0227,361.0,0.7748,0.0058,0.5695,0.0891,0.5332,0.0788,0.5902,0.3032,0.5097,0.162,0.5976,0.094
0.3,1,3,2,skipconcat,12,True,0.7582,0.0291,771.0,0.7741,0.0038,0.5239,0.1161,0.502,0.0851,0.9161,0.1187,0.635,0.0314,0.6336,0.078
0.3,1,3,2,skipconcat,12,True,0.7213,0.0808,771.0,0.7712,0.0055,0.5494,0.1522,0.5288,0.123,0.9365,0.0898,0.6593,0.0658,0.659,0.1139
0.3,1,3,2,skipconcat,12,True,0.7341,0.0627,771.0,0.7728,0.0034,0.5416,0.1411,0.5206,0.1114,0.9294,0.0998,0.6516,0.0548,0.6484,0.0989
0.3,1,3,2,skipsum,69,True,0.7334,0.016,471.0,0.7683,0.0046,0.6795,0.0227,0.6716,0.0289,0.5412,0.0745,0.5961,0.0466,0.7435,0.0245
0.3,1,3,2,skipsum,69,True,0.7334,0.016,471.0,0.7748,0.0031,0.6795,0.0227,0.6716,0.0289,0.5412,0.0745,0.5961,0.0466,0.7435,0.0245
0.3,1,3,2,skipsum,293,True,0.5712,0.0217,471.0,0.8659,0.0639,0.803,0.0154,0.7704,0.0298,0.7922,0.0083,0.7807,0.0117,0.8693,0.0161
0.3,1,3,2,stack,86,True,0.7553,0.0063,471.0,0.7722,0.0035,0.5714,0.0389,0.5262,0.0458,0.5972,0.1331,0.5466,0.032,0.6161,0.0418
0.3,1,3,2,stack,199,True,0.6991,0.0459,471.0,0.8176,0.0663,0.6547,0.0943,0.5995,0.0882,0.7608,0.0367,0.6658,0.0567,0.7131,0.1107
0.3,1,3,2,stack,299,True,0.6871,0.0565,471.0,0.8174,0.0733,0.6601,0.0978,0.602,0.0901,0.7768,0.016,0.6744,0.0609,0.7244,0.118
0.3,2,1,1,skipconcat,99,True,0.7374,0.0408,251.0,0.3418,0.0032,0.626,0.1329,0.5967,0.115,0.8024,0.1409,0.6632,0.0447,0.693,0.1112
0.3,2,1,1,skipconcat,199,True,0.7209,0.0525,251.0,0.3444,0.0014,0.6395,0.1399,0.6152,0.1231,0.8051,0.1386,0.6742,0.0453,0.7069,0.1181
0.3,2,1,1,skipconcat,299,True,0.7064,0.068,251.0,0.3407,0.004,0.6504,0.1471,0.6265,0.1305,0.8196,0.1276,0.6871,0.0523,0.7166,0.1246
0.3,2,1,1,skipsum,86,True,0.747,0.0109,251.0,0.3425,0.0027,0.6329,0.0252,0.5995,0.0066,0.5141,0.1779,0.5362,0.1053,0.6671,0.0371
0.3,2,1,1,skipsum,138,True,0.7163,0.0326,251.0,0.3409,0.0021,0.6823,0.06,0.6532,0.0427,0.5718,0.1926,0.5952,0.1382,0.7339,0.078
0.3,2,1,1,skipsum,298,True,0.6789,0.0551,251.0,0.3407,0.0024,0.7072,0.0744,0.6864,0.0685,0.593,0.2066,0.6213,0.1541,0.7634,0.0944
0.3,2,1,1,stack,99,True,0.7374,0.0408,251.0,0.3474,0.0035,0.626,0.1329,0.5967,0.115,0.8024,0.1409,0.6632,0.0447,0.693,0.1112
0.3,2,1,1,stack,199,True,0.7209,0.0525,251.0,0.3479,0.0016,0.6395,0.1399,0.6152,0.1231,0.8051,0.1386,0.6742,0.0453,0.7069,0.1181
0.3,2,1,1,stack,299,True,0.7064,0.068,251.0,0.3462,0.0056,0.6504,0.1471,0.6265,0.1305,0.8196,0.1276,0.6871,0.0523,0.7166,0.1246
0.3,2,1,2,skipconcat,71,True,0.7547,0.0097,361.0,0.3475,0.0023,0.5856,0.0249,0.3545,0.2511,0.551,0.3934,0.4301,0.3042,0.6409,0.0569
0.3,2,1,2,skipconcat,184,True,0.7214,0.0549,361.0,0.3476,0.0033,0.6263,0.0813,0.3971,0.2886,0.5608,0.3988,0.4605,0.3271,0.6743,0.0933
0.3,2,1,2,skipconcat,218,True,0.6731,0.0669,361.0,0.3422,0.0045,0.6911,0.094,0.4691,0.3321,0.5224,0.3706,0.4936,0.349,0.7262,0.1169
0.3,2,1,2,skipsum,99,True,0.7233,0.028,361.0,0.3961,0.073,0.6568,0.0737,0.6134,0.042,0.5192,0.3488,0.4825,0.3021,0.7232,0.0851
0.3,2,1,2,skipsum,153,True,0.6711,0.0651,361.0,0.3988,0.0741,0.7055,0.102,0.6865,0.0876,0.5137,0.3448,0.5187,0.3261,0.7649,0.1102
0.3,2,1,2,skipsum,271,True,0.5917,0.0153,361.0,0.3435,0.0037,0.7881,0.0077,0.7484,0.0224,0.7867,0.0211,0.7664,0.0028,0.8582,0.0107
0.3,2,1,2,stack,71,True,0.7547,0.0097,361.0,0.3429,0.0006,0.5856,0.0249,0.3545,0.2511,0.551,0.3934,0.4301,0.3042,0.6409,0.0569
0.3,2,1,2,stack,184,True,0.7214,0.0549,361.0,0.3529,0.0076,0.6263,0.0813,0.3971,0.2886,0.5608,0.3988,0.4605,0.3271,0.6743,0.0933
0.3,2,1,2,stack,218,True,0.6731,0.0669,361.0,0.3459,0.0041,0.6911,0.094,0.4691,0.3321,0.5224,0.3706,0.4936,0.349,0.7262,0.1169
0.3,2,2,1,skipconcat,99,True,0.7424,0.0291,461.0,0.5576,0.0082,0.6242,0.0872,0.5668,0.1092,0.4267,0.224,0.4722,0.1907,0.6388,0.1049
0.3,2,2,1,skipconcat,199,True,0.6938,0.0431,461.0,0.5571,0.0107,0.6919,0.0723,0.6278,0.056,0.691,0.2094,0.6484,0.133,0.7391,0.078
0.3,2,2,1,skipconcat,290,True,0.6822,0.0513,461.0,0.5553,0.0038,0.7055,0.0818,0.6532,0.0747,0.6667,0.1928,0.6531,0.1363,0.7472,0.0832
0.3,2,2,1,skipsum,80,True,0.734,0.017,361.0,0.5619,0.0011,0.6542,0.072,0.5928,0.0687,0.7479,0.0365,0.6591,0.0499,0.7222,0.0821
0.3,2,2,1,skipsum,199,True,0.6991,0.0401,361.0,0.5991,0.0727,0.6854,0.0909,0.6261,0.0898,0.7745,0.0269,0.6897,0.0649,0.7529,0.0967
0.3,2,2,1,skipsum,294,True,0.6785,0.0571,361.0,0.6008,0.0733,0.6933,0.0963,0.6569,0.1166,0.738,0.0654,0.6858,0.0632,0.7656,0.1037
0.3,2,2,1,stack,1,True,0.7658,0.0044,361.0,0.5451,0.0068,0.4984,0.0397,0.4599,0.0267,0.7643,0.0354,0.5741,0.0294,0.5536,0.0386
0.3,2,2,1,stack,1,True,0.7658,0.0044,361.0,0.5443,0.0051,0.4984,0.0397,0.4599,0.0267,0.7643,0.0354,0.5741,0.0294,0.5536,0.0386
0.3,2,2,1,stack,1,True,0.7658,0.0044,361.0,0.5513,0.0042,0.4984,0.0397,0.4599,0.0267,0.7643,0.0354,0.5741,0.0294,0.5536,0.0386
0.3,2,2,2,skipconcat,4,True,0.7442,0.0284,571.0,0.5519,0.0051,0.5723,0.1021,0.542,0.098,0.7043,0.1351,0.5952,0.0341,0.6341,0.108
0.3,2,2,2,skipconcat,158,True,0.6284,0.0252,571.0,0.5492,0.0021,0.7647,0.0092,0.7446,0.0177,0.713,0.0286,0.7279,0.0129,0.8186,0.0145
0.3,2,2,2,skipconcat,158,True,0.6467,0.0089,571.0,0.5496,0.0046,0.75,0.0158,0.711,0.0531,0.7585,0.0916,0.7271,0.0119,0.8067,0.0059
0.3,2,2,2,skipsum,43,True,0.7345,0.0207,471.0,0.6409,0.0666,0.6631,0.0791,0.6593,0.1248,0.5251,0.0728,0.5813,0.0832,0.6858,0.087
0.3,2,2,2,skipsum,43,True,0.7345,0.0207,471.0,0.5892,0.0555,0.6631,0.0791,0.6593,0.1248,0.5251,0.0728,0.5813,0.0832,0.6858,0.087
0.3,2,2,2,skipsum,43,True,0.7345,0.0207,471.0,0.5487,0.0003,0.6631,0.0791,0.6593,0.1248,0.5251,0.0728,0.5813,0.0832,0.6858,0.087
0.3,2,2,2,stack,2,True,0.7581,0.0156,471.0,0.5974,0.0616,0.5437,0.0836,0.5015,0.0706,0.6039,0.3204,0.5017,0.1472,0.5645,0.0985
0.3,2,2,2,stack,2,True,0.7581,0.0156,471.0,0.5849,0.0639,0.5437,0.0836,0.5015,0.0706,0.6039,0.3204,0.5017,0.1472,0.5645,0.0985
0.3,2,2,2,stack,2,True,0.7581,0.0156,471.0,0.547,0.005,0.5437,0.0836,0.5015,0.0706,0.6039,0.3204,0.5017,0.1472,0.5645,0.0985
0.3,2,3,1,skipconcat,4,True,0.7136,0.0565,771.0,0.7505,0.0052,0.6149,0.132,0.5711,0.1093,0.8667,0.0945,0.6748,0.0558,0.6729,0.1336
0.3,2,3,1,skipconcat,4,True,0.7351,0.0339,771.0,0.7518,0.0007,0.5986,0.1195,0.5518,0.0924,0.8714,0.0917,0.6646,0.0462,0.6515,0.119
0.3,2,3,1,skipconcat,279,True,0.6631,0.0527,771.0,0.7514,0.007,0.7204,0.0605,0.6848,0.0904,0.7419,0.0863,0.7024,0.0398,0.7789,0.0483
0.3,2,3,1,skipsum,85,True,0.7339,0.0143,471.0,0.7473,0.0069,0.6779,0.0389,0.6331,0.0147,0.6314,0.1631,0.6224,0.0968,0.7274,0.0628
0.3,2,3,1,skipsum,153,True,0.6981,0.031,471.0,0.7526,0.0031,0.7387,0.0208,0.7018,0.052,0.7365,0.1131,0.7099,0.04,0.8035,0.0296
0.3,2,3,1,skipsum,274,True,0.6281,0.024,471.0,0.7564,0.0094,0.7725,0.013,0.7613,0.0359,0.7157,0.0821,0.7335,0.0291,0.8497,0.023
0.3,2,3,1,stack,31,True,0.7276,0.051,471.0,0.743,0.0076,0.6117,0.0837,0.5367,0.1419,0.4592,0.281,0.4545,0.247,0.6275,0.1123
0.3,2,3,1,stack,31,True,0.7395,0.0343,471.0,0.7438,0.0058,0.6022,0.0703,0.5187,0.1184,0.4627,0.2831,0.4483,0.2416,0.6114,0.0908
0.3,2,3,1,stack,31,True,0.7642,0.0042,471.0,0.7536,0.0065,0.5573,0.0119,0.4693,0.0632,0.3219,0.2662,0.3319,0.1947,0.5579,0.0338
0.3,2,3,2,skipconcat,2,True,0.7662,0.0026,881.0,0.7608,0.0037,0.51,0.0406,0.3006,0.213,0.491,0.3474,0.3726,0.2636,0.5355,0.0369
0.3,2,3,2,skipconcat,2,True,0.7662,0.0026,881.0,0.8059,0.0692,0.51,0.0406,0.3006,0.213,0.491,0.3474,0.3726,0.2636,0.5355,0.0369
0.3,2,3,2,skipconcat,239,True,0.7184,0.0669,881.0,0.755,0.0065,0.6091,0.1056,0.3989,0.3018,0.4777,0.3378,0.4292,0.3099,0.638,0.1241
0.3,2,3,2,skipsum,9,True,0.7507,0.0127,581.0,0.7682,0.0024,0.6121,0.0784,0.6081,0.1068,0.5572,0.1375,0.556,0.0389,0.6569,0.0999
0.3,2,3,2,skipsum,9,True,0.6443,0.0874,581.0,0.7549,0.007,0.6941,0.1366,0.6605,0.1439,0.7557,0.0203,0.6975,0.0948,0.7485,0.1644
0.3,2,3,2,skipsum,9,True,0.6646,0.0721,581.0,0.7614,0.0038,0.6892,0.1331,0.6489,0.1361,0.7639,0.0294,0.6953,0.0931,0.74,0.1584
0.3,2,3,2,stack,1,True,0.7542,0.0149,581.0,0.7595,0.0026,0.5845,0.077,0.3655,0.2694,0.4231,0.3008,0.391,0.2824,0.6127,0.1043
0.3,2,3,2,stack,1,True,0.7542,0.0149,581.0,0.758,0.0009,0.5845,0.077,0.3655,0.2694,0.4231,0.3008,0.391,0.2824,0.6127,0.1043
0.3,2,3,2,stack,1,True,0.7191,0.0645,581.0,0.7519,0.0083,0.598,0.0955,0.3678,0.2718,0.4816,0.3557,0.4171,0.3082,0.6283,0.1255
0.6,1,1,1,skipconcat,99,True,0.7328,0.0195,141.0,0.3402,0.0012,0.6142,0.0505,0.5651,0.0698,0.5824,0.1682,0.5617,0.0905,0.67,0.07
0.6,1,1,1,skipconcat,158,True,0.7229,0.0267,141.0,0.3343,0.0032,0.6407,0.0607,0.5962,0.0749,0.5549,0.1247,0.5716,0.0967,0.6847,0.0805
0.6,1,1,1,skipconcat,212,True,0.6949,0.0059,141.0,0.3372,0.0036,0.6961,0.0132,0.6525,0.0234,0.6753,0.0596,0.6614,0.0241,0.7467,0.0095
0.6,1,1,1,skipsum,92,True,0.7382,0.0071,141.0,0.3406,0.0037,0.6342,0.019,0.5792,0.0266,0.6435,0.0235,0.6087,0.0065,0.6704,0.02
0.6,1,1,1,skipsum,104,True,0.7282,0.0166,141.0,0.3349,0.0024,0.6479,0.0282,0.5906,0.0327,0.6702,0.0199,0.6275,0.0235,0.6927,0.0323
0.6,1,1,1,skipsum,299,True,0.7077,0.0268,141.0,0.3363,0.0055,0.6764,0.0415,0.6194,0.0441,0.6977,0.0393,0.656,0.0415,0.7245,0.0508
0.6,1,1,1,stack,99,True,0.7328,0.0195,141.0,0.3373,0.0043,0.6142,0.0505,0.5651,0.0698,0.5824,0.1682,0.5617,0.0905,0.67,0.07
0.6,1,1,1,stack,158,True,0.7229,0.0267,141.0,0.3328,0.0023,0.6407,0.0607,0.5962,0.0749,0.5549,0.1247,0.5716,0.0967,0.6847,0.0805
0.6,1,1,1,stack,212,True,0.6949,0.0059,141.0,0.337,0.0039,0.6961,0.0132,0.6525,0.0234,0.6753,0.0596,0.6614,0.0241,0.7467,0.0095
0.6,1,1,2,skipconcat,49,True,0.7339,0.0126,251.0,0.3345,0.0013,0.6422,0.0181,0.5825,0.0158,0.6796,0.1292,0.6211,0.0554,0.6811,0.0234
0.6,1,1,2,skipconcat,49,True,0.7369,0.0127,251.0,0.3842,0.0635,0.6426,0.0181,0.5853,0.0131,0.6553,0.1029,0.6144,0.0497,0.6768,0.0218
0.6,1,1,2,skipconcat,281,True,0.712,0.0198,251.0,0.3383,0.0031,0.6658,0.0191,0.6175,0.0488,0.6941,0.111,0.6443,0.024,0.7087,0.0161
0.6,1,1,2,skipsum,18,True,0.7,0.0516,251.0,0.3351,0.0018,0.679,0.0739,0.6496,0.0758,0.5345,0.2159,0.5697,0.1742,0.7169,0.1008
0.6,1,1,2,skipsum,18,True,0.7344,0.0255,251.0,0.3411,0.0029,0.6353,0.0571,0.589,0.0552,0.5498,0.2268,0.5435,0.1572,0.6815,0.0837
0.6,1,1,2,skipsum,18,True,0.7344,0.0255,251.0,0.3836,0.0633,0.6353,0.0571,0.589,0.0552,0.5498,0.2268,0.5435,0.1572,0.6815,0.0837
0.6,1,1,2,stack,49,True,0.7339,0.0126,251.0,0.3346,0.0014,0.6422,0.0181,0.5825,0.0158,0.6796,0.1292,0.6211,0.0554,0.6811,0.0234
0.6,1,1,2,stack,49,True,0.7369,0.0127,251.0,0.3823,0.0619,0.6426,0.0181,0.5853,0.0131,0.6553,0.1029,0.6144,0.0497,0.6768,0.0218
0.6,1,1,2,stack,281,True,0.712,0.0198,251.0,0.3347,0.0011,0.6658,0.0191,0.6175,0.0488,0.6941,0.111,0.6443,0.024,0.7087,0.0161
0.6,1,2,1,skipconcat,24,True,0.7492,0.0065,351.0,0.5365,0.008,0.5653,0.0298,0.508,0.0197,0.7847,0.156,0.6092,0.0475,0.6557,0.0324
0.6,1,2,1,skipconcat,24,True,0.7492,0.0065,351.0,0.5437,0.0044,0.5653,0.0298,0.508,0.0197,0.7847,0.156,0.6092,0.0475,0.6557,0.0324
0.6,1,2,1,skipconcat,24,True,0.7531,0.0015,351.0,0.5491,0.0057,0.5466,0.0189,0.495,0.0137,0.7977,0.161,0.6026,0.043,0.6379,0.0222
0.6,1,2,1,skipsum,45,True,0.7445,0.022,251.0,0.5366,0.0033,0.6169,0.0673,0.5862,0.1144,0.4192,0.1284,0.4836,0.1238,0.6337,0.095
0.6,1,2,1,skipsum,45,True,0.7321,0.039,251.0,0.5388,0.0059,0.6318,0.0871,0.5952,0.1265,0.4561,0.1616,0.5109,0.1531,0.6497,0.1153
0.6,1,2,1,skipsum,45,True,0.7201,0.0558,251.0,0.5359,0.0028,0.6349,0.0912,0.5796,0.1058,0.4969,0.2076,0.5258,0.1707,0.6572,0.1251
0.6,1,2,1,stack,30,True,0.7677,0.0024,251.0,0.5302,0.0038,0.532,0.003,0.4511,0.0114,0.2851,0.0632,0.3462,0.0485,0.5225,0.003
0.6,1,2,1,stack,30,True,0.7677,0.0024,251.0,0.5296,0.0054,0.532,0.003,0.4511,0.0114,0.2851,0.0632,0.3462,0.0485,0.5225,0.003
0.6,1,2,1,stack,30,True,0.7677,0.0024,251.0,0.533,0.0054,0.532,0.003,0.4511,0.0114,0.2851,0.0632,0.3462,0.0485,0.5225,0.003
0.6,1,2,2,skipconcat,16,True,0.7546,0.0128,461.0,0.5359,0.0034,0.5703,0.0384,0.4912,0.0412,0.4867,0.3095,0.4477,0.19,0.5969,0.0694
0.6,1,2,2,skipconcat,16,True,0.7546,0.0128,461.0,0.5789,0.059,0.5703,0.0384,0.4912,0.0412,0.4867,0.3095,0.4477,0.19,0.5969,0.0694
0.6,1,2,2,skipconcat,16,True,0.7546,0.0128,461.0,0.5449,0.0056,0.5703,0.0384,0.4912,0.0412,0.4867,0.3095,0.4477,0.19,0.5969,0.0694
0.6,1,2,2,skipsum,38,True,0.7012,0.0446,361.0,0.54,0.0027,0.6986,0.0606,0.6662,0.0688,0.6275,0.1038,0.6448,0.085,0.7422,0.0704
0.6,1,2,2,skipsum,38,True,0.7012,0.0446,361.0,0.5446,0.0054,0.6986,0.0606,0.6662,0.0688,0.6275,0.1038,0.6448,0.085,0.7422,0.0704
0.6,1,2,2,skipsum,38,True,0.7227,0.0316,361.0,0.5374,0.0075,0.6635,0.0501,0.6171,0.0528,0.6243,0.1021,0.6179,0.0724,0.7122,0.0656
0.6,1,2,2,stack,68,True,0.7629,0.0185,361.0,0.5368,0.0089,0.5523,0.0807,0.5245,0.0597,0.6357,0.2848,0.5321,0.0992,0.5907,0.0748
0.6,1,2,2,stack,185,True,0.7542,0.022,361.0,0.5296,0.0056,0.571,0.0914,0.5338,0.0651,0.7581,0.1734,0.6087,0.0129,0.6259,0.0792
0.6,1,2,2,stack,185,True,0.7542,0.022,361.0,0.5399,0.0039,0.571,0.0914,0.5338,0.0651,0.7581,0.1734,0.6087,0.0129,0.6259,0.0792
0.6,1,3,1,skipconcat,99,True,0.7315,0.0063,661.0,0.7408,0.007,0.6429,0.0239,0.6104,0.0481,0.6282,0.2334,0.5856,0.1101,0.7067,0.0081
0.6,1,3,1,skipconcat,193,True,0.7142,0.0093,661.0,0.7393,0.005,0.6729,0.038,0.6443,0.0281,0.598,0.1974,0.5983,0.1195,0.7374,0.0209
0.6,1,3,1,skipconcat,282,True,0.6992,0.0201,661.0,0.7389,0.0093,0.681,0.0455,0.6616,0.0261,0.5694,0.1799,0.5951,0.1199,0.747,0.0278
0.6,1,3,1,skipsum,32,True,0.7279,0.0308,361.0,0.7303,0.0058,0.613,0.0909,0.5714,0.0923,0.7325,0.1808,0.6235,0.0653,0.7054,0.0655
0.6,1,3,1,skipsum,32,True,0.7172,0.0459,361.0,0.7401,0.0034,0.6168,0.0958,0.5791,0.1027,0.729,0.1816,0.6255,0.0675,0.7111,0.0723
0.6,1,3,1,skipsum,32,True,0.7426,0.0101,361.0,0.7328,0.0057,0.591,0.0634,0.5414,0.0538,0.7322,0.1809,0.6073,0.0493,0.6828,0.0427
0.6,1,3,1,stack,40,True,0.7672,0.0051,361.0,0.7499,0.0016,0.4993,0.0416,0.4593,0.0124,0.6675,0.2793,0.5156,0.1003,0.5352,0.0221
0.6,1,3,1,stack,40,True,0.7672,0.0051,361.0,0.7463,0.0068,0.4993,0.0416,0.4593,0.0124,0.6675,0.2793,0.5156,0.1003,0.5352,0.0221
0.6,1,3,1,stack,40,True,0.7672,0.0051,361.0,0.7495,0.0057,0.4993,0.0416,0.4593,0.0124,0.6675,0.2793,0.5156,0.1003,0.5352,0.0221
0.6,1,3,2,skipconcat,78,True,0.7023,0.0404,771.0,0.7499,0.0014,0.6585,0.0642,0.5967,0.0645,0.7271,0.0592,0.6541,0.0552,0.6966,0.0702
0.6,1,3,2,skipconcat,78,True,0.7176,0.0303,771.0,0.739,0.0131,0.6351,0.0527,0.5799,0.0506,0.6624,0.1196,0.6122,0.0638,0.6806,0.0644
0.6,1,3,2,skipconcat,78,True,0.7373,0.0154,771.0,0.7889,0.052,0.5963,0.021,0.5293,0.0167,0.7706,0.0912,0.6258,0.0364,0.6644,0.0478
0.6,1,3,2,skipsum,73,True,0.6983,0.0601,471.0,0.7388,0.0036,0.6764,0.0779,0.6443,0.0905,0.5933,0.0991,0.6173,0.0939,0.7234,0.0817
0.6,1,3,2,skipsum,73,True,0.7311,0.0171,471.0,0.7376,0.0072,0.6481,0.0473,0.6141,0.0606,0.5533,0.0472,0.5819,0.0522,0.6914,0.0487
0.6,1,3,2,skipsum,73,True,0.7311,0.0171,471.0,0.7793,0.0483,0.6481,0.0473,0.6141,0.0606,0.5533,0.0472,0.5819,0.0522,0.6914,0.0487
0.6,1,3,2,stack,99,True,0.7611,0.0049,471.0,0.744,0.0036,0.5529,0.0228,0.4934,0.0237,0.5141,0.0663,0.5021,0.042,0.5629,0.0342
0.6,1,3,2,stack,135,True,0.7574,0.0051,471.0,0.742,0.0069,0.57,0.0188,0.5137,0.0233,0.4777,0.0378,0.4948,0.0305,0.5963,0.0392
0.6,1,3,2,stack,237,True,0.7398,0.026,471.0,0.7457,0.0056,0.5905,0.0398,0.5287,0.0362,0.5616,0.1478,0.5394,0.0845,0.6267,0.0675
0.6,2,1,1,skipconcat,16,True,0.7419,0.0245,251.0,0.3797,0.0624,0.5927,0.0509,0.5467,0.0849,0.4992,0.2429,0.4907,0.1434,0.6251,0.0834
0.6,2,1,1,skipconcat,16,True,0.7591,0.0086,251.0,0.3289,0.0047,0.5521,0.0124,0.4782,0.0215,0.409,0.2806,0.4008,0.1573,0.5758,0.051
0.6,2,1,1,skipconcat,294,True,0.7019,0.0065,251.0,0.3794,0.0695,0.6734,0.0095,0.6536,0.028,0.5776,0.1381,0.6019,0.0589,0.7232,0.01
0.6,2,1,1,skipsum,18,True,0.7563,0.0107,251.0,0.3786,0.0636,0.5736,0.0396,0.5112,0.0551,0.449,0.1375,0.4723,0.0978,0.5788,0.064
0.6,2,1,1,skipsum,156,True,0.7351,0.0074,251.0,0.3294,0.0044,0.6388,0.0285,0.5907,0.0336,0.6016,0.0439,0.5951,0.0311,0.6815,0.0341
0.6,2,1,1,skipsum,275,True,0.7306,0.0091,251.0,0.3307,0.0013,0.6487,0.0281,0.6036,0.0365,0.6098,0.0323,0.6055,0.0221,0.6822,0.0341
0.6,2,1,1,stack,16,True,0.7591,0.0086,251.0,0.331,0.0023,0.5521,0.0124,0.4782,0.0215,0.409,0.2806,0.4008,0.1573,0.5758,0.051
0.6,2,1,1,stack,16,True,0.7419,0.0245,251.0,0.3729,0.0607,0.5927,0.0509,0.5467,0.0849,0.4992,0.2429,0.4907,0.1434,0.6251,0.0834
0.6,2,1,1,stack,294,True,0.7019,0.0065,251.0,0.3732,0.0653,0.6734,0.0095,0.6536,0.028,0.5776,0.1381,0.6019,0.0589,0.7232,0.01
0.6,2,1,2,skipconcat,99,True,0.7552,0.0127,361.0,0.3368,0.0055,0.5754,0.0204,0.3485,0.2468,0.4133,0.3012,0.377,0.2693,0.5869,0.0666
0.6,2,1,2,skipconcat,156,True,0.7473,0.0235,361.0,0.3309,0.0042,0.5842,0.0328,0.3541,0.2512,0.4475,0.3366,0.3927,0.2837,0.5975,0.0785
0.6,2,1,2,skipconcat,299,True,0.7166,0.0379,361.0,0.3311,0.0025,0.6254,0.0514,0.3945,0.2799,0.5008,0.3546,0.4407,0.3117,0.6359,0.0977
0.6,2,1,2,skipsum,99,True,0.7504,0.0029,361.0,0.3311,0.004,0.5944,0.0101,0.5393,0.0134,0.5722,0.0194,0.5548,0.0028,0.6361,0.0098
0.6,2,1,2,skipsum,159,True,0.7009,0.0438,361.0,0.3305,0.0038,0.6618,0.0581,0.6064,0.0562,0.6627,0.0837,0.6328,0.067,0.7145,0.0602
0.6,2,1,2,skipsum,287,True,0.6662,0.0222,361.0,0.335,0.0031,0.6968,0.026,0.6516,0.0301,0.6757,0.0301,0.6632,0.0277,0.756,0.0356
0.6,2,1,2,stack,99,True,0.7552,0.0127,361.0,0.3355,0.0018,0.5754,0.0204,0.3485,0.2468,0.4133,0.3012,0.377,0.2693,0.5869,0.0666
0.6,2,1,2,stack,156,True,0.7473,0.0235,361.0,0.3308,0.0029,0.5842,0.0328,0.3541,0.2512,0.4475,0.3366,0.3927,0.2837,0.5975,0.0785
0.6,2,1,2,stack,299,True,0.7166,0.0379,361.0,0.3274,0.0045,0.6254,0.0514,0.3945,0.2799,0.5008,0.3546,0.4407,0.3117,0.6359,0.0977
0.6,2,2,1,skipconcat,76,True,0.7603,0.0145,461.0,0.5393,0.0045,0.5558,0.0415,0.4793,0.0437,0.4992,0.2558,0.4674,0.1454,0.5724,0.0914
0.6,2,2,1,skipconcat,184,True,0.7503,0.0284,461.0,0.5293,0.0042,0.5707,0.0626,0.4909,0.06,0.5075,0.2669,0.4785,0.1602,0.5818,0.1046
0.6,2,2,1,skipconcat,224,True,0.7481,0.0315,461.0,0.5301,0.0135,0.5795,0.0751,0.5097,0.0866,0.4475,0.1868,0.4675,0.1455,0.5821,0.105
0.6,2,2,1,skipsum,64,True,0.7462,0.0132,361.0,0.5379,0.0036,0.6051,0.0445,0.5486,0.0428,0.607,0.1,0.5728,0.0615,0.6382,0.0601
0.6,2,2,1,skipsum,64,True,0.7543,0.0017,361.0,0.5333,0.0053,0.5814,0.0134,0.5261,0.0153,0.5698,0.0765,0.5437,0.0314,0.6043,0.0122
0.6,2,2,1,skipsum,297,True,0.7045,0.0364,361.0,0.5368,0.0057,0.6589,0.0712,0.6109,0.0804,0.6725,0.0207,0.6384,0.0536,0.7105,0.0838
0.6,2,2,1,stack,1,True,0.7511,0.0201,361.0,0.5355,0.0023,0.5613,0.0478,0.497,0.041,0.6396,0.1537,0.5559,0.0817,0.5961,0.0858
0.6,2,2,1,stack,1,True,0.7586,0.0105,361.0,0.5362,0.0037,0.549,0.0332,0.4885,0.0315,0.6106,0.1138,0.5405,0.0615,0.5827,0.0689
0.6,2,2,1,stack,1,True,0.7511,0.0201,361.0,0.5344,0.0015,0.5613,0.0478,0.497,0.041,0.6396,0.1537,0.5559,0.0817,0.5961,0.0858
