graphsage-batch_size,l_pre,l_mp,l_post,stage,drop,epoch,ckpt_clean,loss,loss_std,params,time_iter,time_iter_std,accuracy,accuracy_std,precision,precision_std,recall,recall_std,specificity,specificity_std,f1,f1_std,auc,auc_std
64,1,3,1,stack,0.6,105,True,0.6439,0.0155,661.0,0.6444,0.0315,0.6993,0.017,0.6803,0.0301,0.711,0.0287,0.6885,0.0509,0.6943,0.0107,0.7618,0.0148
64,1,3,2,skipconcat,0.0,86,True,0.5,0.0029,1371.0,0.7801,0.0174,0.8,0.0003,0.8429,0.0032,0.7163,0.0045,0.8771,0.0037,0.7744,0.0013,0.8671,0.0014
64,1,3,2,skipconcat,0.0,189,True,0.4925,0.0037,1371.0,0.7966,0.0537,0.8002,0.0007,0.8422,0.0024,0.7181,0.0032,0.8759,0.0029,0.7752,0.001,0.8684,0.0012
64,1,3,2,skipconcat,0.0,243,True,0.4897,0.0038,1371.0,0.7379,0.0237,0.8007,0.0005,0.8429,0.0033,0.718,0.0038,0.8768,0.0036,0.7754,0.0009,0.8692,0.0016
64,1,3,2,skipconcat,0.3,92,True,0.5128,0.0056,1371.0,0.7636,0.0655,0.7927,0.002,0.8498,0.0077,0.6901,0.0089,0.8874,0.0079,0.7616,0.0033,0.854,0.0032
64,1,3,2,skipconcat,0.3,151,True,0.5096,0.0025,1371.0,0.7217,0.0321,0.7937,0.001,0.85,0.0053,0.692,0.0042,0.8874,0.0053,0.7629,0.001,0.8556,0.0015
64,1,3,2,skipconcat,0.3,151,True,0.5096,0.0025,1371.0,0.7564,0.0379,0.7937,0.001,0.85,0.0053,0.692,0.0042,0.8874,0.0053,0.7629,0.001,0.8556,0.0015
64,1,3,2,skipconcat,0.6,73,True,0.604,0.0091,1371.0,0.7344,0.0287,0.7467,0.0079,0.7619,0.0264,0.6907,0.0261,0.7984,0.0351,0.7237,0.0064,0.7932,0.0059
64,1,3,2,skipconcat,0.6,182,True,0.6003,0.0037,1371.0,0.7216,0.0331,0.7379,0.0021,0.7396,0.0153,0.7024,0.0362,0.7706,0.0296,0.7196,0.0121,0.798,0.0037
64,1,3,2,skipconcat,0.6,251,True,0.5955,0.0022,1371.0,0.7288,0.0252,0.7419,0.0034,0.745,0.0125,0.7042,0.0251,0.7768,0.0221,0.7235,0.0084,0.8014,0.002
64,1,3,2,skipsum,0.0,99,True,0.5003,0.0023,771.0,0.7164,0.0266,0.798,0.0022,0.8334,0.0081,0.7239,0.0059,0.8664,0.0089,0.7747,0.0013,0.866,0.0014
64,1,3,2,skipsum,0.0,161,True,0.4945,0.0031,771.0,0.6956,0.0475,0.8003,0.0006,0.8403,0.0055,0.7205,0.0051,0.8738,0.0059,0.7758,0.0007,0.8678,0.0006
64,1,3,2,skipsum,0.0,275,True,0.4907,0.0013,771.0,0.9226,0.294,0.8001,0.0002,0.8411,0.0031,0.7194,0.0033,0.8746,0.0035,0.7755,0.0006,0.8683,0.001
64,1,3,2,skipsum,0.3,88,True,0.5186,0.0156,771.0,0.6628,0.0293,0.79,0.0068,0.8404,0.0186,0.6949,0.0113,0.8778,0.0186,0.7605,0.006,0.8516,0.008
64,1,3,2,skipsum,0.3,189,True,0.5081,0.0113,771.0,0.6691,0.0154,0.7946,0.003,0.8468,0.004,0.6976,0.0079,0.8838,0.0043,0.7649,0.0044,0.8573,0.0062
64,1,3,2,skipsum,0.3,279,True,0.5076,0.0111,771.0,0.6737,0.0379,0.7954,0.0018,0.8502,0.0025,0.6964,0.0067,0.8868,0.0032,0.7656,0.0033,0.8582,0.0057
64,1,3,2,skipsum,0.6,78,True,0.5844,0.0174,771.0,0.6502,0.0347,0.7552,0.0122,0.7674,0.0136,0.7034,0.0129,0.8031,0.0117,0.734,0.0132,0.8109,0.0125
64,1,3,2,skipsum,0.6,166,True,0.5748,0.0018,771.0,0.655,0.0193,0.764,0.0042,0.7782,0.0059,0.7118,0.0104,0.8123,0.0078,0.7434,0.0054,0.8183,0.0002
64,1,3,2,skipsum,0.6,166,True,0.5748,0.0018,771.0,0.6614,0.0143,0.764,0.0042,0.7782,0.0059,0.7118,0.0104,0.8123,0.0078,0.7434,0.0054,0.8183,0.0002
64,1,3,2,stack,0.0,97,True,0.4984,0.0025,771.0,0.7114,0.027,0.8001,0.0009,0.8431,0.0009,0.7171,0.0014,0.8767,0.0007,0.775,0.0011,0.867,0.0006
64,1,3,2,stack,0.0,139,True,0.4945,0.0021,771.0,0.6774,0.0427,0.7999,0.0005,0.84,0.0021,0.7197,0.0026,0.8737,0.0027,0.7752,0.0008,0.868,0.0016
64,1,3,2,stack,0.0,274,True,0.4924,0.0045,771.0,0.7745,0.012,0.8001,0.001,0.8391,0.0041,0.722,0.0057,0.8722,0.0047,0.7762,0.0019,0.8688,0.0013
64,1,3,2,stack,0.3,88,True,0.5394,0.0112,771.0,0.6815,0.0211,0.7819,0.0055,0.8341,0.0223,0.682,0.0139,0.874,0.0219,0.75,0.0033,0.8379,0.006
64,1,3,2,stack,0.3,102,True,0.5384,0.0121,771.0,0.707,0.0503,0.7795,0.0075,0.8328,0.0175,0.6771,0.0091,0.874,0.0164,0.7468,0.0069,0.8388,0.0067
64,1,3,2,stack,0.3,102,True,0.5384,0.0121,771.0,0.7107,0.0573,0.7795,0.0075,0.8328,0.0175,0.6771,0.0091,0.874,0.0164,0.7468,0.0069,0.8388,0.0067
64,1,3,2,stack,0.6,93,True,0.6549,0.0191,771.0,0.6941,0.0113,0.6996,0.0198,0.6857,0.0298,0.6961,0.0066,0.7029,0.0432,0.6904,0.0126,0.7507,0.0181
64,1,3,2,stack,0.6,189,True,0.6508,0.0126,771.0,0.6655,0.0331,0.7043,0.0119,0.6849,0.0173,0.7115,0.0173,0.6978,0.0293,0.6976,0.0095,0.7562,0.0118
64,1,3,2,stack,0.6,286,True,0.6442,0.0114,771.0,0.666,0.0233,0.7061,0.0103,0.689,0.014,0.708,0.013,0.7043,0.0202,0.6983,0.0093,0.7623,0.0104
64,2,1,1,skipconcat,0.0,88,True,0.527,0.0155,351.0,0.3966,0.0042,0.7922,0.0002,0.8807,0.0061,0.732,0.0062,0.8706,0.0086,0.7995,0.0012,0.8437,0.0029
64,2,1,1,skipconcat,0.0,190,True,0.504,0.0024,351.0,0.4186,0.0121,0.7911,0.0018,0.871,0.0096,0.7417,0.0067,0.8557,0.0132,0.8011,0.0008,0.8478,0.0004
64,2,1,1,skipconcat,0.0,190,True,0.504,0.0024,351.0,0.4189,0.0027,0.7911,0.0018,0.871,0.0096,0.7417,0.0067,0.8557,0.0132,0.8011,0.0008,0.8478,0.0004
64,2,1,1,skipconcat,0.3,98,True,0.5509,0.02,351.0,0.4117,0.0044,0.7699,0.0133,0.8615,0.0372,0.7109,0.0169,0.8472,0.0527,0.7781,0.0058,0.8113,0.0073
64,2,1,1,skipconcat,0.3,188,True,0.5408,0.015,351.0,0.4018,0.0122,0.7746,0.0106,0.8558,0.0225,0.7237,0.0135,0.8407,0.03,0.7839,0.0089,0.823,0.0081
64,2,1,1,skipconcat,0.3,291,True,0.5374,0.0151,351.0,0.4131,0.0032,0.7762,0.0104,0.8559,0.023,0.7271,0.0065,0.8401,0.0318,0.786,0.0063,0.8249,0.0067
64,2,1,1,skipconcat,0.6,93,True,0.6654,0.034,351.0,0.3988,0.007,0.6729,0.0347,0.6817,0.0453,0.8114,0.0471,0.4924,0.1408,0.7381,0.0093,0.7202,0.0458
64,2,1,1,skipconcat,0.6,121,True,0.6614,0.0342,351.0,0.3995,0.0023,0.6761,0.0333,0.6739,0.0429,0.855,0.0397,0.4384,0.1279,0.7515,0.0115,0.7226,0.0449
64,2,1,1,skipconcat,0.6,121,True,0.6614,0.0342,351.0,0.401,0.0041,0.6761,0.0333,0.6739,0.0429,0.855,0.0397,0.4384,0.1279,0.7515,0.0115,0.7226,0.0449
64,2,1,1,skipsum,0.0,87,True,0.5059,0.0031,351.0,0.3989,0.0094,0.7869,0.003,0.8515,0.0171,0.7578,0.0155,0.8253,0.0255,0.8016,0.0022,0.847,0.0022
64,2,1,1,skipsum,0.0,190,True,0.4995,0.002,351.0,0.4102,0.0073,0.7922,0.002,0.876,0.0147,0.7388,0.0137,0.8622,0.0219,0.8013,0.0022,0.8484,0.001
64,2,1,1,skipsum,0.0,190,True,0.4995,0.002,351.0,0.4145,0.0021,0.7922,0.002,0.876,0.0147,0.7388,0.0137,0.8622,0.0219,0.8013,0.0022,0.8484,0.001
64,2,1,1,skipsum,0.3,87,True,0.5402,0.0183,351.0,0.4023,0.0058,0.7784,0.0079,0.8772,0.0146,0.7071,0.0026,0.8712,0.0169,0.783,0.0067,0.8182,0.0082
64,2,1,1,skipsum,0.3,188,True,0.5292,0.0143,351.0,0.412,0.0153,0.7817,0.0078,0.8802,0.0135,0.7103,0.0032,0.8744,0.0149,0.7862,0.0069,0.8293,0.0054
64,2,1,1,skipsum,0.3,291,True,0.5269,0.0158,351.0,0.4103,0.0037,0.7805,0.0076,0.866,0.0118,0.7235,0.0061,0.8545,0.015,0.7883,0.0066,0.8326,0.0081
64,2,1,1,skipsum,0.6,98,True,0.6378,0.03,351.0,0.4023,0.0155,0.6973,0.0299,0.7186,0.0532,0.7873,0.0625,0.5793,0.1492,0.7471,0.0064,0.7495,0.0317
64,2,1,1,skipsum,0.6,111,True,0.6325,0.0314,351.0,0.4166,0.0158,0.6989,0.0304,0.7088,0.0464,0.8077,0.0427,0.5578,0.1254,0.7524,0.0087,0.7564,0.0314
64,2,1,1,skipsum,0.6,111,True,0.6325,0.0314,351.0,0.4094,0.0202,0.6989,0.0304,0.7088,0.0464,0.8077,0.0427,0.5578,0.1254,0.7524,0.0087,0.7564,0.0314
64,2,1,1,stack,0.0,88,True,0.527,0.0155,351.0,0.4178,0.0087,0.7922,0.0002,0.8807,0.0061,0.732,0.0062,0.8706,0.0086,0.7995,0.0012,0.8437,0.0029
64,2,1,1,stack,0.0,190,True,0.504,0.0024,351.0,0.4055,0.01,0.7911,0.0018,0.871,0.0096,0.7417,0.0067,0.8557,0.0132,0.8011,0.0008,0.8478,0.0004
64,2,1,1,stack,0.0,190,True,0.504,0.0024,351.0,0.4041,0.0022,0.7911,0.0018,0.871,0.0096,0.7417,0.0067,0.8557,0.0132,0.8011,0.0008,0.8478,0.0004
64,2,1,1,stack,0.3,98,True,0.5509,0.02,351.0,0.4084,0.0128,0.7699,0.0133,0.8615,0.0372,0.7109,0.0169,0.8472,0.0527,0.7781,0.0058,0.8113,0.0073
64,2,1,1,stack,0.3,188,True,0.5408,0.015,351.0,0.4025,0.0122,0.7746,0.0106,0.8558,0.0225,0.7237,0.0135,0.8407,0.03,0.7839,0.0089,0.823,0.0081
64,2,1,1,stack,0.3,291,True,0.5374,0.0151,351.0,0.4023,0.0082,0.7762,0.0104,0.8559,0.023,0.7271,0.0065,0.8401,0.0318,0.786,0.0063,0.8249,0.0067
64,2,1,1,stack,0.6,93,True,0.6654,0.034,351.0,0.3955,0.0111,0.6729,0.0347,0.6817,0.0453,0.8114,0.0471,0.4924,0.1408,0.7381,0.0093,0.7202,0.0458
64,2,1,1,stack,0.6,121,True,0.6614,0.0342,351.0,0.3935,0.0044,0.6761,0.0333,0.6739,0.0429,0.855,0.0397,0.4384,0.1279,0.7515,0.0115,0.7226,0.0449
64,2,1,1,stack,0.6,121,True,0.6614,0.0342,351.0,0.3896,0.0052,0.6761,0.0333,0.6739,0.0429,0.855,0.0397,0.4384,0.1279,0.7515,0.0115,0.7226,0.0449
64,2,1,2,skipconcat,0.0,91,True,0.5078,0.0024,461.0,0.4161,0.0131,0.7864,0.0027,0.8472,0.018,0.7608,0.0176,0.8198,0.0278,0.8013,0.0025,0.8458,0.0017
64,2,1,2,skipconcat,0.0,164,True,0.5019,0.0038,461.0,0.4191,0.0032,0.7902,0.0006,0.8565,0.0092,0.7572,0.0114,0.8332,0.0158,0.8037,0.0025,0.8469,0.0011
64,2,1,2,skipconcat,0.0,294,True,0.5012,0.0033,461.0,0.4267,0.0083,0.7904,0.0024,0.8585,0.0129,0.7555,0.0125,0.8364,0.0196,0.8035,0.0023,0.8482,0.0019
64,2,1,2,skipconcat,0.3,96,True,0.5488,0.0196,461.0,0.405,0.0076,0.7717,0.0116,0.8622,0.0235,0.7119,0.0037,0.8499,0.0308,0.7797,0.0079,0.8115,0.0084
64,2,1,2,skipconcat,0.3,173,True,0.5422,0.0169,461.0,0.4301,0.02,0.7734,0.012,0.8573,0.0281,0.7192,0.0102,0.8434,0.0393,0.7818,0.0068,0.8177,0.0071
64,2,1,2,skipconcat,0.3,271,True,0.537,0.0139,461.0,0.5991,0.2538,0.7751,0.0116,0.8592,0.0305,0.7215,0.0115,0.8449,0.0414,0.7838,0.0066,0.8232,0.0063
64,2,1,2,skipconcat,0.6,79,True,0.6572,0.0286,461.0,0.4146,0.0035,0.6717,0.0456,0.6953,0.0698,0.7957,0.0891,0.5086,0.2209,0.734,0.009,0.7282,0.0337
64,2,1,2,skipconcat,0.6,79,True,0.6572,0.0286,461.0,0.4136,0.007,0.6717,0.0456,0.6953,0.0698,0.7957,0.0891,0.5086,0.2209,0.734,0.009,0.7282,0.0337
64,2,1,2,skipconcat,0.6,79,True,0.6572,0.0286,461.0,0.4105,0.0038,0.6717,0.0456,0.6953,0.0698,0.7957,0.0891,0.5086,0.2209,0.734,0.009,0.7282,0.0337
64,2,1,2,skipsum,0.0,48,True,0.5156,0.0015,461.0,0.3951,0.0028,0.7884,0.0006,0.8593,0.0064,0.7497,0.006,0.8391,0.0079,0.8007,0.0006,0.8444,0.003
64,2,1,2,skipsum,0.0,124,True,0.505,0.001,461.0,0.4263,0.0131,0.7873,0.0013,0.8476,0.0069,0.7627,0.0054,0.8196,0.0102,0.8029,0.0005,0.8468,0.0016
64,2,1,2,skipsum,0.0,124,True,0.505,0.001,461.0,0.4177,0.0073,0.7873,0.0013,0.8476,0.0069,0.7627,0.0054,0.8196,0.0102,0.8029,0.0005,0.8468,0.0016
64,2,1,2,skipsum,0.3,96,True,0.5412,0.0147,461.0,0.4143,0.0114,0.7755,0.0116,0.8602,0.0212,0.722,0.0015,0.8456,0.0277,0.785,0.0086,0.8189,0.0099
64,2,1,2,skipsum,0.3,193,True,0.5346,0.0033,461.0,0.4139,0.0101,0.7799,0.0047,0.868,0.0125,0.7216,0.0105,0.8559,0.0191,0.7879,0.0037,0.8236,0.0036
64,2,1,2,skipsum,0.3,286,True,0.5338,0.0007,461.0,0.4182,0.0143,0.7802,0.0025,0.8683,0.0155,0.7214,0.0126,0.8568,0.0221,0.7878,0.0011,0.8263,0.0053
64,2,1,2,skipsum,0.6,84,True,0.6378,0.049,461.0,0.4001,0.0077,0.6957,0.0403,0.729,0.0744,0.7806,0.0912,0.5852,0.2109,0.745,0.0055,0.7392,0.0604
64,2,1,2,skipsum,0.6,177,True,0.6409,0.0397,461.0,0.4275,0.0128,0.6858,0.0319,0.6996,0.053,0.8019,0.0734,0.5358,0.166,0.7422,0.0063,0.7424,0.0444
64,2,1,2,skipsum,0.6,177,True,0.6409,0.0397,461.0,0.4143,0.0027,0.6858,0.0319,0.6996,0.053,0.8019,0.0734,0.5358,0.166,0.7422,0.0063,0.7424,0.0444
64,2,1,2,stack,0.0,91,True,0.5078,0.0024,461.0,0.4037,0.0054,0.7864,0.0027,0.8472,0.018,0.7608,0.0176,0.8198,0.0278,0.8013,0.0025,0.8458,0.0017
64,2,1,2,stack,0.0,164,True,0.5019,0.0038,461.0,0.4281,0.0068,0.7902,0.0006,0.8565,0.0092,0.7572,0.0114,0.8332,0.0158,0.8037,0.0025,0.8469,0.0011
64,2,1,2,stack,0.0,294,True,0.5012,0.0033,461.0,0.4297,0.0084,0.7904,0.0024,0.8585,0.0129,0.7555,0.0125,0.8364,0.0196,0.8035,0.0023,0.8482,0.0019
64,2,1,2,stack,0.3,96,True,0.5488,0.0196,461.0,0.4267,0.0101,0.7717,0.0116,0.8622,0.0235,0.7119,0.0037,0.8499,0.0308,0.7797,0.0079,0.8115,0.0084
64,2,1,2,stack,0.3,173,True,0.5422,0.0169,461.0,0.426,0.0118,0.7734,0.012,0.8573,0.0281,0.7192,0.0102,0.8434,0.0393,0.7818,0.0068,0.8177,0.0071
64,2,1,2,stack,0.3,271,True,0.537,0.0139,461.0,0.4278,0.0128,0.7751,0.0116,0.8592,0.0305,0.7215,0.0115,0.8449,0.0414,0.7838,0.0066,0.8232,0.0063
64,2,1,2,stack,0.6,79,True,0.6572,0.0286,461.0,0.4071,0.0042,0.6717,0.0456,0.6953,0.0698,0.7957,0.0891,0.5086,0.2209,0.734,0.009,0.7282,0.0337
64,2,1,2,stack,0.6,79,True,0.6572,0.0286,461.0,0.4108,0.0151,0.6717,0.0456,0.6953,0.0698,0.7957,0.0891,0.5086,0.2209,0.734,0.009,0.7282,0.0337
64,2,1,2,stack,0.6,79,True,0.6572,0.0286,461.0,0.4202,0.0064,0.6717,0.0456,0.6953,0.0698,0.7957,0.0891,0.5086,0.2209,0.734,0.009,0.7282,0.0337
64,2,2,1,skipconcat,0.0,98,True,0.5156,0.0065,761.0,0.582,0.0102,0.7956,0.0008,0.8541,0.0022,0.72,0.0026,0.8734,0.0031,0.7813,0.001,0.8478,0.0027
64,2,2,1,skipconcat,0.0,178,True,0.511,0.0024,761.0,0.6047,0.0167,0.7956,0.0005,0.8537,0.002,0.7207,0.0018,0.8728,0.0024,0.7816,0.0005,0.8509,0.0013
64,2,2,1,skipconcat,0.0,278,True,0.5057,0.0007,761.0,0.645,0.0036,0.7964,0.0006,0.8539,0.0036,0.7219,0.003,0.873,0.0043,0.7824,0.0003,0.8525,0.0004
64,2,2,1,skipconcat,0.3,87,True,0.549,0.0141,761.0,0.5621,0.0048,0.7791,0.0072,0.8466,0.0135,0.6904,0.0085,0.8707,0.0138,0.7605,0.0068,0.8199,0.0074
64,2,2,1,skipconcat,0.3,194,True,0.5423,0.003,761.0,0.5785,0.0156,0.7804,0.0024,0.8409,0.0088,0.6995,0.0057,0.8637,0.0102,0.7636,0.0012,0.8276,0.0018
64,2,2,1,skipconcat,0.3,264,True,0.5406,0.0011,761.0,0.5965,0.0215,0.7826,0.0024,0.847,0.004,0.6972,0.0013,0.8704,0.0043,0.7648,0.0019,0.829,0.0017
64,2,2,1,skipconcat,0.6,83,True,0.6636,0.0394,761.0,0.5372,0.0082,0.6795,0.0489,0.6898,0.08,0.7203,0.081,0.6378,0.1818,0.6956,0.0084,0.7327,0.0445
64,2,2,1,skipconcat,0.6,83,True,0.6636,0.0394,761.0,0.5489,0.0047,0.6795,0.0489,0.6898,0.08,0.7203,0.081,0.6378,0.1818,0.6956,0.0084,0.7327,0.0445
64,2,2,1,skipconcat,0.6,83,True,0.6636,0.0394,761.0,0.5413,0.0081,0.6795,0.0489,0.6898,0.08,0.7203,0.081,0.6378,0.1818,0.6956,0.0084,0.7327,0.0445
64,2,2,1,skipsum,0.0,93,True,0.5114,0.0022,561.0,0.5862,0.0219,0.7947,0.0007,0.8495,0.0045,0.7228,0.0034,0.8685,0.005,0.781,0.0003,0.8497,0.0013
64,2,2,1,skipsum,0.0,190,True,0.5069,0.0018,561.0,0.6071,0.0207,0.7952,0.0006,0.8524,0.0037,0.7209,0.0038,0.8716,0.0044,0.7812,0.0009,0.8518,0.0008
64,2,2,1,skipsum,0.0,295,True,0.5037,0.0011,561.0,0.6121,0.0225,0.7966,0.0003,0.8545,0.0007,0.7216,0.0006,0.8738,0.001,0.7824,0.0001,0.8528,0.0006
64,2,2,1,skipsum,0.3,98,True,0.5419,0.0118,561.0,0.5696,0.0078,0.7805,0.0079,0.8405,0.0136,0.6991,0.0056,0.8639,0.0131,0.7633,0.0078,0.8259,0.0064
64,2,2,1,skipsum,0.3,197,True,0.5313,0.0062,561.0,0.5637,0.0196,0.7841,0.0036,0.8436,0.004,0.7043,0.0046,0.8658,0.0041,0.7677,0.0039,0.8344,0.0043
64,2,2,1,skipsum,0.3,295,True,0.5273,0.001,561.0,0.5487,0.0123,0.7868,0.0016,0.8435,0.004,0.7112,0.0026,0.8644,0.0046,0.7718,0.0015,0.8378,0.0011
64,2,2,1,skipsum,0.6,84,True,0.6371,0.0238,561.0,0.5507,0.0107,0.7146,0.0158,0.7425,0.0168,0.6689,0.0285,0.7616,0.02,0.7034,0.0196,0.7606,0.0208
64,2,2,1,skipsum,0.6,84,True,0.6371,0.0238,561.0,0.5454,0.0088,0.7146,0.0158,0.7425,0.0168,0.6689,0.0285,0.7616,0.02,0.7034,0.0196,0.7606,0.0208
64,2,2,1,skipsum,0.6,84,True,0.6371,0.0238,561.0,0.548,0.0082,0.7146,0.0158,0.7425,0.0168,0.6689,0.0285,0.7616,0.02,0.7034,0.0196,0.7606,0.0208
64,2,2,1,stack,0.0,92,True,0.5153,0.0042,561.0,0.5575,0.0221,0.7961,0.0004,0.8573,0.0026,0.7174,0.0038,0.8772,0.0032,0.7811,0.0012,0.8496,0.0012
64,2,2,1,stack,0.0,187,True,0.5106,0.0048,561.0,0.6234,0.0295,0.7954,0.0009,0.8559,0.0051,0.7172,0.0075,0.8758,0.0063,0.7804,0.0024,0.8503,0.0013
64,2,2,1,stack,0.0,273,True,0.5091,0.004,561.0,0.6323,0.0242,0.7945,0.0014,0.8527,0.0053,0.7195,0.0082,0.8719,0.0066,0.7804,0.0028,0.8511,0.0006
64,2,2,1,stack,0.3,57,True,0.581,0.0369,561.0,0.5428,0.004,0.7604,0.0232,0.8073,0.0547,0.7003,0.0245,0.8221,0.0709,0.748,0.0121,0.7992,0.0226
64,2,2,1,stack,0.3,57,True,0.581,0.0369,561.0,0.5505,0.0087,0.7604,0.0232,0.8073,0.0547,0.7003,0.0245,0.8221,0.0709,0.748,0.0121,0.7992,0.0226
64,2,2,1,stack,0.3,294,True,0.5588,0.0177,561.0,0.5712,0.0195,0.7723,0.011,0.8371,0.0222,0.6848,0.015,0.8623,0.0234,0.753,0.0107,0.8143,0.0093
64,2,2,1,stack,0.6,88,True,0.685,0.0326,561.0,0.54,0.0125,0.6606,0.0462,0.6788,0.0762,0.6661,0.0574,0.655,0.1377,0.6662,0.0227,0.7058,0.0415
64,2,2,1,stack,0.6,114,True,0.6805,0.0307,561.0,0.5555,0.0027,0.6615,0.041,0.6761,0.0691,0.6713,0.0589,0.6516,0.1262,0.6681,0.0221,0.7133,0.0387
64,2,2,1,stack,0.6,114,True,0.6805,0.0307,561.0,0.551,0.0097,0.6615,0.041,0.6761,0.0691,0.6713,0.0589,0.6516,0.1262,0.6681,0.0221,0.7133,0.0387
64,2,2,2,skipconcat,0.0,99,True,0.5163,0.004,871.0,0.6083,0.036,0.7942,0.0004,0.863,0.0119,0.7069,0.0117,0.8841,0.0132,0.777,0.0023,0.8474,0.0016
64,2,2,2,skipconcat,0.0,190,True,0.5104,0.003,871.0,0.6369,0.0255,0.7952,0.0009,0.8512,0.0032,0.7217,0.0021,0.8706,0.0039,0.7811,0.0003,0.8504,0.0009
64,2,2,2,skipconcat,0.0,247,True,0.5084,0.0016,871.0,0.6747,0.0144,0.7933,0.0012,0.8416,0.0055,0.7302,0.0049,0.8583,0.0071,0.7819,0.0009,0.8507,0.0011
64,2,2,2,skipconcat,0.3,84,True,0.5465,0.0105,871.0,0.5873,0.0211,0.7781,0.0068,0.8361,0.0104,0.6991,0.0079,0.8592,0.0107,0.7614,0.0066,0.8219,0.0044
64,2,2,2,skipconcat,0.3,84,True,0.5465,0.0105,871.0,0.5792,0.0145,0.7781,0.0068,0.8361,0.0104,0.6991,0.0079,0.8592,0.0107,0.7614,0.0066,0.8219,0.0044
64,2,2,2,skipconcat,0.3,266,True,0.55,0.0175,871.0,0.6045,0.0195,0.7759,0.0073,0.8288,0.0114,0.7036,0.0045,0.8502,0.0114,0.7611,0.007,0.8239,0.0114
64,2,2,2,skipconcat,0.6,98,True,0.6524,0.0242,871.0,0.5905,0.0088,0.686,0.025,0.6875,0.0519,0.7241,0.0724,0.6471,0.1237,0.7,0.007,0.7476,0.0228
64,2,2,2,skipconcat,0.6,102,True,0.6513,0.0256,871.0,0.5906,0.0129,0.6882,0.0253,0.6831,0.0479,0.743,0.0662,0.6318,0.1186,0.7073,0.0051,0.7491,0.0247
64,2,2,2,skipconcat,0.6,102,True,0.6513,0.0256,871.0,0.5791,0.0123,0.6882,0.0253,0.6831,0.0479,0.743,0.0662,0.6318,0.1186,0.7073,0.0051,0.7491,0.0247
64,2,2,2,skipsum,0.0,95,True,0.5176,0.008,671.0,0.5884,0.0087,0.7942,0.0009,0.8492,0.0024,0.7215,0.0013,0.8687,0.0029,0.7802,0.0005,0.847,0.0033
64,2,2,2,skipsum,0.0,131,True,0.5118,0.0019,671.0,0.6385,0.0315,0.7942,0.0008,0.8515,0.0053,0.7194,0.0049,0.871,0.0063,0.7799,0.0008,0.8487,0.0013
64,2,2,2,skipsum,0.0,277,True,0.5084,0.0018,671.0,0.6396,0.0207,0.7947,0.001,0.8548,0.0048,0.7165,0.0062,0.875,0.0061,0.7795,0.0019,0.8498,0.0011
64,2,2,2,skipsum,0.3,99,True,0.5555,0.0311,671.0,0.5677,0.0047,0.7748,0.0132,0.8226,0.0414,0.713,0.0252,0.8383,0.0523,0.7625,0.0051,0.8195,0.0166
64,2,2,2,skipsum,0.3,195,True,0.5522,0.032,671.0,0.5841,0.0099,0.775,0.0129,0.8148,0.0379,0.7239,0.023,0.8275,0.0498,0.7655,0.0048,0.8236,0.0189
64,2,2,2,skipsum,0.3,295,True,0.5481,0.0287,671.0,0.5913,0.0169,0.7772,0.0108,0.8167,0.0343,0.7261,0.0234,0.8298,0.0457,0.7677,0.0033,0.8271,0.0163
64,2,2,2,skipsum,0.6,50,True,0.6449,0.033,671.0,0.5592,0.0009,0.705,0.0263,0.715,0.0534,0.7155,0.0553,0.6941,0.1083,0.7112,0.0074,0.7522,0.0324
64,2,2,2,skipsum,0.6,50,True,0.6449,0.033,671.0,0.5666,0.0094,0.705,0.0263,0.715,0.0534,0.7155,0.0553,0.6941,0.1083,0.7112,0.0074,0.7522,0.0324
64,2,2,2,skipsum,0.6,50,True,0.6449,0.033,671.0,0.5613,0.0087,0.705,0.0263,0.715,0.0534,0.7155,0.0553,0.6941,0.1083,0.7112,0.0074,0.7522,0.0324
64,2,2,2,stack,0.0,91,True,0.5223,0.0117,671.0,0.5696,0.0078,0.795,0.0008,0.8559,0.0031,0.7169,0.0019,0.8756,0.0034,0.7803,0.0005,0.8466,0.002
64,2,2,2,stack,0.0,166,True,0.517,0.0107,671.0,0.6332,0.0051,0.796,0.0004,0.8554,0.0013,0.7192,0.0003,0.875,0.0011,0.7814,0.0004,0.8489,0.0024
64,2,2,2,stack,0.0,269,True,0.5076,0.002,671.0,0.6287,0.0316,0.7966,0.0002,0.8547,0.0017,0.7212,0.001,0.874,0.0017,0.7823,0.0001,0.8508,0.0019
64,2,2,2,stack,0.3,81,True,0.5679,0.028,671.0,0.5776,0.0042,0.7681,0.0151,0.822,0.0407,0.6966,0.0194,0.8415,0.0498,0.753,0.0072,0.8076,0.0136
64,2,2,2,stack,0.3,183,True,0.5587,0.017,671.0,0.6098,0.0192,0.7699,0.0126,0.8364,0.0186,0.6787,0.0121,0.8634,0.0172,0.7493,0.0133,0.8112,0.0111
64,2,2,2,stack,0.3,294,True,0.5619,0.024,671.0,0.5911,0.015,0.7631,0.0158,0.8073,0.0274,0.7013,0.0135,0.8267,0.0295,0.7503,0.0146,0.8141,0.0162
64,2,2,2,stack,0.6,64,True,0.7004,0.0267,671.0,0.576,0.0064,0.6395,0.04,0.6461,0.0563,0.6764,0.0757,0.6012,0.1414,0.6547,0.0241,0.6865,0.04
